# File created on Tue Feb 24 19:53:24 2026
#
# time         R02m-02         I02m-02         R02m-01         I02m-01         R02m000         I02m000         R02m001         I02m001         R02m002         I02m002         R03m-03         I03m-03         R03m-02         I03m-02         R03m-01         I03m-01         R03m000         I03m000         R03m001         I03m001         R03m002         I03m002         R03m003         I03m003         R04m-04         I04m-04         R04m-03         I04m-03         R04m-02         I04m-02         R04m-01         I04m-01         R04m000         I04m000         R04m001         I04m001         R04m002         I04m002         R04m003         I04m003         R04m004         I04m004         
0.83333333     5.2595468e-07   4.3369517e-06   1.1049286e-08   -4.8355335e-11  4.3394163e-07   0               1.1049286e-08   4.8355335e-11   5.2595468e-07   -4.3369517e-06  8.1593295e-08   -9.4588668e-09  1.3139892e-09   2.1611093e-08   2.1065077e-08   -7.1811313e-09  0               1.1835315e-08   -2.1065077e-08  -7.1811313e-09  -1.3139892e-09  2.1611093e-08   -8.1593295e-08  -9.4588668e-09  7.0473194e-09   -2.8007579e-08  -2.2317251e-10  1.4060029e-10   -4.0531705e-09  -2.280261e-08   -9.3829528e-11  -1.7133191e-10  1.4234919e-08   0               -9.3829528e-11  1.7133191e-10   -4.0531705e-09  2.280261e-08    -2.2317251e-10  -1.4060029e-10  7.0473194e-09   2.8007579e-08  
0.83333333     8.049076e-07    5.9176999e-06   1.6720297e-08   -8.9695603e-11  6.6454142e-07   0               1.6720297e-08   8.9695603e-11   8.049076e-07    -5.9176999e-06  1.2392384e-07   -1.6104737e-08  2.525287e-09    3.6742737e-08   3.1988188e-08   -1.2203425e-08  0               1.9911007e-08   -3.1988188e-08  -1.2203425e-08  -2.525287e-09   3.6742737e-08   -1.2392384e-07  -1.6104737e-08  1.3103919e-08   -4.7277419e-08  -4.0900154e-10  2.476217e-10    -7.7055045e-09  -3.8839586e-08  -1.6533812e-10  -3.155098e-10   2.6688242e-08   0               -1.6533812e-10  3.155098e-10    -7.7055045e-09  3.8839586e-08   -4.0900154e-10  -2.476217e-10   1.3103919e-08   4.7277419e-08  
0.83333333     1.2935075e-06   8.3704473e-06   2.6575254e-08   -1.6106421e-10  1.0687749e-06   0               2.6575254e-08   1.6106421e-10   1.2935075e-06   -8.3704473e-06  1.9762695e-07   -2.9158071e-08  4.963631e-09    6.4859726e-08   5.1000458e-08   -2.2076209e-08  0               3.5584801e-08   -5.1000458e-08  -2.2076209e-08  -4.963631e-09   6.4859726e-08   -1.9762695e-07  -2.9158071e-08  2.623419e-08    -8.486213e-08   -7.5522961e-10  4.7805139e-10   -1.5480275e-08  -6.859303e-08   -3.0788265e-10  -5.9241494e-10  5.3874707e-08   0               -3.0788265e-10  5.9241494e-10   -1.5480275e-08  6.859303e-08    -7.5522961e-10  -4.7805139e-10  2.623419e-08    8.486213e-08   
0.83333333     2.2105228e-06   1.2385953e-05   4.4750935e-08   -3.7877252e-10  1.8288739e-06   0               4.4750935e-08   3.7877252e-10   2.2105228e-06   -1.2385953e-05  3.3526285e-07   -5.7169294e-08  1.1189024e-08   1.256512e-07    8.652195e-08    -4.3041228e-08  0               6.8652231e-08   -8.652195e-08   -4.3041228e-08  -1.1189024e-08  1.256512e-07    -3.3526285e-07  -5.7169294e-08  5.7656487e-08   -1.6466324e-07  -1.755083e-09   1.154332e-09    -3.4671762e-08  -1.3311102e-07  -7.1565493e-10  -1.3366401e-09  1.1940261e-07   0               -7.1565493e-10  1.3366401e-09   -3.4671762e-08  1.3311102e-07   -1.755083e-09   -1.154332e-09   5.7656487e-08   1.6466324e-07  
0.83333333     4.0941659e-06   1.943708e-05    8.1885934e-08   -9.2993967e-10  3.3936304e-06   0               8.1885934e-08   9.2993967e-10   4.0941659e-06   -1.943708e-05   6.1674305e-07   -1.2390013e-07  2.7678211e-08   2.6679313e-07   1.5953071e-07   -9.275756e-08   0               1.4633724e-07   -1.5953071e-07  -9.275756e-08   -2.7678211e-08  2.6679313e-07   -6.1674305e-07  -1.2390013e-07  1.4337712e-07   -3.5382018e-07  -3.7966589e-09  2.9277608e-09   -8.685099e-08   -2.8296532e-07  -2.1467305e-09  -3.5480416e-09  2.9931869e-07   0               -2.1467305e-09  3.5480416e-09   -8.685099e-08   2.8296532e-07   -3.7966589e-09  -2.9277608e-09  1.4337712e-07   3.5382018e-07  
0.83333333     8.4569311e-06   3.302038e-05    1.6538419e-07   -2.6687723e-09  7.0330082e-06   0               1.6538419e-07   2.6687723e-09   8.4569311e-06   -3.302038e-05   1.2664807e-06   -3.0934208e-07  8.2125462e-08   6.5162729e-07   3.2781982e-07   -2.298951e-07   0               3.5958037e-07   -3.2781982e-07  -2.298951e-07   -8.2125462e-08  6.5162729e-07   -1.2664807e-06  -3.0934208e-07  4.2059532e-07   -8.7845641e-07  -1.3164944e-08  1.0002194e-08   -2.5568545e-07  -6.9402768e-07  -4.7619433e-09  -8.7048096e-09  8.8274372e-07   0               -4.7619433e-09  8.7048096e-09   -2.5568545e-07  6.9402768e-07   -1.3164944e-08  -1.0002194e-08  4.2059532e-07   8.7845641e-07  
1.25           7.7470693e-08   1.0797976e-06   1.7247203e-09   -3.9057753e-12  6.3820928e-08   0               1.7247203e-09   3.9057753e-12   7.7470693e-08   -1.0797976e-06  1.264493e-08    -8.6570033e-10  7.286641e-11    2.1162733e-09   3.2664904e-09   -6.6050214e-10  0               1.1541508e-09   -3.2664904e-09  -6.6050214e-10  -7.286641e-11   2.1162733e-09   -1.264493e-08   -8.6570033e-10  4.4771203e-10   -2.7152916e-09  -1.5958042e-11  9.9960735e-12   -2.3115564e-10  -2.2304825e-09  -8.7955156e-12  -1.323118e-11   8.5990294e-10   0               -8.7955156e-12  1.323118e-11    -2.3115564e-10  2.2304825e-09   -1.5958042e-11  -9.9960735e-12  4.4771203e-10   2.7152916e-09  
1.25           1.0095035e-07   1.3082093e-06   2.2292641e-09   -3.6281293e-12  8.3176079e-08   0               2.2292641e-09   3.6281293e-12   1.0095035e-07   -1.3082093e-06  1.6350244e-08   -1.2023589e-09  1.1109042e-10   2.916439e-09    4.2194103e-09   -9.2176824e-10  0               1.5896972e-09   -4.2194103e-09  -9.2176824e-10  -1.1109042e-10  2.916439e-09    -1.6350244e-08  -1.2023589e-09  6.5297133e-10   -3.7456605e-09  -2.0587159e-11  1.1200718e-11   -3.4604965e-10  -3.0753394e-09  -5.6016612e-12  -1.3628757e-11  1.264478e-09    0               -5.6016612e-12  1.3628757e-11   -3.4604965e-10  3.0753394e-09   -2.0587159e-11  -1.1200718e-11  6.5297133e-10   3.7456605e-09  
1.25           1.3387954e-07   1.605839e-06    2.9291147e-09   -5.5358726e-12  1.1032776e-07   0               2.9291147e-09   5.5358726e-12   1.3387954e-07   -1.605839e-06   2.1519119e-08   -1.7093632e-09  1.725405e-10    4.1087572e-09   5.5530724e-09   -1.3094817e-09  0               2.2380693e-09   -5.5530724e-09  -1.3094817e-09  -1.725405e-10   4.1087572e-09   -2.1519119e-08  -1.7093632e-09  9.7815929e-10   -5.2826985e-09  -2.9445209e-11  1.5739169e-11   -5.3062194e-10  -4.3359247e-09  -8.2166146e-12  -2.0504613e-11  1.9086713e-09   0               -8.2166146e-12  2.0504613e-11   -5.3062194e-10  4.3359247e-09   -2.9445209e-11  -1.5739169e-11  9.7815929e-10   5.2826985e-09  
1.25           1.8117158e-07   2.0010244e-06   3.9245799e-09   -9.9631378e-12  1.4933374e-07   0               3.9245799e-09   9.9631378e-12   1.8117158e-07   -2.0010244e-06  2.8904832e-08   -2.4962242e-09  2.7237375e-10   5.9213088e-09   7.4608816e-09   -1.9055042e-09  0               3.2311354e-09   -7.4608816e-09  -1.9055042e-09  -2.7237375e-10  5.9213088e-09   -2.8904832e-08  -2.4962242e-09  1.5104562e-09   -7.6421997e-09  -4.9041369e-11  2.9065045e-11   -8.3459143e-10  -6.2527947e-09  -1.7403727e-11  -3.5624493e-11  2.9725424e-09   0               -1.7403727e-11  3.5624493e-11   -8.3459143e-10  6.2527947e-09   -4.9041369e-11  -2.9065045e-11  1.5104562e-09   7.6421997e-09  
1.25           2.5097081e-07   2.5370991e-06   5.3887948e-09   -1.202071e-11   2.0692889e-07   0               5.3887948e-09   1.202071e-11    2.5097081e-07   -2.5370991e-06  3.973816e-08    -3.7396907e-09  4.4799164e-10   8.9199224e-09   1.0249533e-08   -2.8660494e-09  0               4.8028061e-09   -1.0249533e-08  -2.8660494e-09  -4.4799164e-10  8.9199224e-09   -3.973816e-08   -3.7396907e-09  2.416124e-09    -1.1386366e-08  -6.4237078e-11  2.8779801e-11   -1.3623146e-09  -9.4343968e-09  -1.4462429e-11  -4.6710871e-11  4.7933574e-09   0               -1.4462429e-11  4.6710871e-11   -1.3623146e-09  9.4343968e-09   -6.4237078e-11  -2.8779801e-11  2.416124e-09    1.1386366e-08  
1.25           3.5736622e-07   3.2832363e-06   7.5929805e-09   -2.128486e-11   2.9474586e-07   0               7.5929805e-09   2.128486e-11    3.5736622e-07   -3.2832363e-06  5.617476e-08    -5.824161e-09   7.334685e-10    1.3572515e-08   1.4489554e-08   -4.4487127e-09  0               7.3873332e-09   -1.4489554e-08  -4.4487127e-09  -7.334685e-10   1.3572515e-08   -5.617476e-08   -5.824161e-09   4.0295347e-09   -1.7562536e-08  -1.1803427e-10  6.4304133e-11   -2.2795527e-09  -1.4362234e-08  -3.2155308e-11  -8.1600183e-11  8.0609394e-09   0               -3.2155308e-11  8.1600183e-11   -2.2795527e-09  1.4362234e-08   -1.1803427e-10  -6.4304133e-11  4.0295347e-09   1.7562536e-08  
1.25           5.2573882e-07   4.3527945e-06   1.1041819e-08   -4.7986577e-11  4.3382197e-07   0               1.1041819e-08   4.7986577e-11   5.2573882e-07   -4.3527945e-06  8.2060475e-08   -9.4538723e-09  1.2995691e-09   2.1646936e-08   2.1185628e-08   -7.1765022e-09  0               1.1831761e-08   -2.1185628e-08  -7.1765022e-09  -1.2995691e-09  2.1646936e-08   -8.2060475e-08  -9.4538723e-09  7.0585172e-09   -2.8225064e-08  -2.2385693e-10  1.4107268e-10   -4.051156e-09   -2.2929016e-08  -9.3881395e-11  -1.7196057e-10  1.4239565e-08   0               -9.3881395e-11  1.7196057e-10   -4.051156e-09   2.2929016e-08   -2.2385693e-10  -1.4107268e-10  7.0585172e-09   2.8225064e-08  
1.25           8.0455629e-07   5.9413426e-06   1.6706328e-08   -8.8921111e-11  6.643609e-07    0               1.6706328e-08   8.8921111e-11   8.0455629e-07   -5.9413426e-06  1.2470424e-07   -1.609604e-08   2.4979568e-09   3.6809476e-08   3.2189512e-08   -1.2195176e-08  0               1.9903724e-08   -3.2189512e-08  -1.2195176e-08  -2.4979568e-09  3.6809476e-08   -1.2470424e-07  -1.609604e-08   1.3125304e-08   -4.7682324e-08  -4.1033804e-10  2.4850636e-10   -7.7016146e-09  -3.9075399e-08  -1.653827e-10   -3.1675583e-10  2.6697382e-08   0               -1.653827e-10   3.1675583e-10   -7.7016146e-09  3.9075399e-08   -4.1033804e-10  -2.4850636e-10  1.3125304e-08   4.7682324e-08  
1.25           1.2928939e-06   8.4073223e-06   2.6547182e-08   -1.5917808e-10  1.0684891e-06   0               2.6547182e-08   1.5917808e-10   1.2928939e-06   -8.4073223e-06  1.9900904e-07   -2.9141746e-08  4.9078696e-09   6.4985301e-08   5.1356816e-08   -2.2060451e-08  0               3.5568556e-08   -5.1356816e-08  -2.2060451e-08  -4.9078696e-09  6.4985301e-08   -1.9900904e-07  -2.9141746e-08  2.6278975e-08   -8.5672269e-08  -7.5799121e-10  4.7995268e-10   -1.5472186e-08  -6.9057066e-08  -3.0782463e-10  -5.9516689e-10  5.3895132e-08   0               -3.0782463e-10  5.9516689e-10   -1.5472186e-08  6.9057066e-08   -7.5799121e-10  -4.7995268e-10  2.6278975e-08   8.5672269e-08  
1.25           2.2093467e-06   1.2446692e-05   4.4689062e-08   -3.7411403e-10  1.8283916e-06   0               4.4689062e-08   3.7411403e-10   2.2093467e-06   -1.2446692e-05  3.37898e-07     -5.7135082e-08  1.1063352e-08   1.2591752e-07   8.720134e-08    -4.3006801e-08  0               6.861222e-08    -8.720134e-08   -4.3006801e-08  -1.1063352e-08  1.2591752e-07   -3.37898e-07    -5.7135082e-08  5.7764037e-08   -1.6643957e-07  -1.7620599e-09  1.1593518e-09   -3.46519e-08    -1.3412095e-07  -7.1564931e-10  -1.3434454e-09  1.1945861e-07   0               -7.1564931e-10  1.3434454e-09   -3.46519e-08    1.3412095e-07   -1.7620599e-09  -1.1593518e-09  5.7764037e-08   1.6643957e-07  
1.25           4.0916152e-06   1.9544352e-05   8.1730384e-08   -9.1606661e-10  3.3927489e-06   0               8.1730384e-08   9.1606661e-10   4.0916152e-06   -1.9544352e-05  6.222699e-07    -1.2381857e-07  2.7358395e-08   2.6740445e-07   1.6095339e-07   -9.2671621e-08  0               1.4622474e-07   -1.6095339e-07  -9.2671621e-08  -2.7358395e-08  2.6740445e-07   -6.222699e-07   -1.2381857e-07  1.4367224e-07   -3.5820944e-07  -3.8156452e-09  2.9398793e-09   -8.6794237e-08  -2.8540868e-07  -2.1464296e-09  -3.5676885e-09  2.9949032e-07   0               -2.1464296e-09  3.5676885e-09   -8.6794237e-08  2.8540868e-07   -3.8156452e-09  -2.9398793e-09  1.4367224e-07   3.5820944e-07  
1.25           8.4503347e-06   3.3228036e-05   1.6491625e-07   -2.6417208e-09  7.0311977e-06   0               1.6491625e-07   2.6417208e-09   8.4503347e-06   -3.3228036e-05  1.2797186e-06   -3.0906847e-07  8.1121019e-08   6.5331912e-07   3.3122016e-07   -2.296171e-07   0               3.5924634e-07   -3.3122016e-07  -2.296171e-07   -8.1121019e-08  6.5331912e-07   -1.2797186e-06  -3.0906847e-07  4.2164465e-07   -8.9135412e-07  -1.3170159e-08  1.0043235e-08   -2.5542306e-07  -7.0097256e-07  -4.740613e-09   -8.7175743e-09  8.8341899e-07   0               -4.740613e-09   8.7175743e-09   -2.5542306e-07  7.0097256e-07   -1.3170159e-08  -1.0043235e-08  4.2164465e-07   8.9135412e-07  
1.6666667      7.744318e-08    1.0823845e-06   1.724259e-09    -3.894981e-12   6.380191e-08    0               1.724259e-09    3.894981e-12    7.744318e-08    -1.0823845e-06  1.2691533e-08   -8.6526855e-10  7.1992134e-11   2.1186712e-09   3.2785256e-09   -6.601307e-10   0               1.1540074e-09   -3.2785256e-09  -6.601307e-10   -7.1992134e-11  2.1186712e-09   -1.2691533e-08  -8.6526855e-10  4.4829972e-10   -2.7287391e-09  -1.5990189e-11  1.0022944e-11   -2.3103878e-10  -2.2384397e-09  -8.8050549e-12  -1.3275071e-11  8.6005235e-10   0               -8.8050549e-12  1.3275071e-11   -2.3103878e-10  2.2384397e-09   -1.5990189e-11  -1.0022944e-11  4.4829972e-10   2.7287391e-09  
1.6666667      1.0091412e-07   1.3115328e-06   2.2285913e-09   -3.6046363e-12  8.3151577e-08   0               2.2285913e-09   3.6046363e-12   1.0091412e-07   -1.3115328e-06  1.6414265e-08   -1.2017227e-09  1.0980604e-10   2.9199423e-09   4.2359326e-09   -9.2123284e-10  0               1.5894749e-09   -4.2359326e-09  -9.2123284e-10  -1.0980604e-10  2.9199423e-09   -1.6414265e-08  -1.2017227e-09  6.5388574e-10   -3.7653865e-09  -2.0629752e-11  1.1227921e-11   -3.4586079e-10  -3.0870021e-09  -5.5990228e-12  -1.3664101e-11  1.2647465e-09   0               -5.5990228e-12  1.3664101e-11   -3.4586079e-10  3.0870021e-09   -2.0629752e-11  -1.1227921e-11  6.5388574e-10   3.7653865e-09  
1.6666667      1.3383079e-07   1.6101804e-06   2.9281e-09      -5.4965687e-12  1.1029565e-07   0               2.9281e-09      5.4965687e-12   1.3383079e-07   -1.6101804e-06  2.1608982e-08   -1.7084319e-09  1.7060022e-10   4.1139791e-09   5.5762634e-09   -1.3086925e-09  0               2.2377091e-09   -5.5762634e-09  -1.3086925e-09  -1.7060022e-10  4.1139791e-09   -2.1608982e-08  -1.7084319e-09  9.7954564e-10   -5.3123976e-09  -2.9509378e-11  1.577447e-11    -5.3035144e-10  -4.3534497e-09  -8.2123523e-12  -2.0539346e-11  1.9090791e-09   0               -8.2123523e-12  2.0539346e-11   -5.3035144e-10  4.3534497e-09   -2.9509378e-11  -1.577447e-11   9.7954564e-10   5.3123976e-09  
1.6666667      1.8110438e-07   2.0068046e-06   3.9229929e-09   -9.9020396e-12  1.4929091e-07   0               3.9229929e-09   9.9020396e-12   1.8110438e-07   -2.0068046e-06  2.9034124e-08   -2.4949707e-09  2.693481e-10    5.9292908e-09   7.4942509e-09   -1.9044072e-09  0               3.2305334e-09   -7.4942509e-09  -1.9044072e-09  -2.693481e-10   5.9292908e-09   -2.9034124e-08  -2.4949707e-09  1.5126378e-09   -7.6882697e-09  -4.9158686e-11  2.9145048e-11   -8.3421644e-10  -6.2798834e-09  -1.7408259e-11  -3.5721444e-11  2.9732426e-09   0               -1.7408259e-11  3.5721444e-11   -8.3421644e-10  6.2798834e-09   -4.9158686e-11  -2.9145048e-11  1.5126378e-09   7.6882697e-09  
1.6666667      2.5087517e-07   2.544965e-06    5.3862458e-09   -1.189961e-11   2.0687028e-07   0               5.3862458e-09   1.189961e-11    2.5087517e-07   -2.544965e-06   3.9929523e-08   -3.7377557e-09  4.4305319e-10   8.9329373e-09   1.0298896e-08   -2.8643835e-09  0               4.8017624e-09   -1.0298896e-08  -2.8643835e-09  -4.4305319e-10  8.9329373e-09   -3.9929523e-08  -3.7377557e-09  2.4195617e-09   -1.1460347e-08  -6.4389253e-11  2.887144e-11    -1.3616936e-09  -9.4781736e-09  -1.4429795e-11  -4.6866328e-11  4.7943484e-09   0               -1.4429795e-11  4.6866328e-11   -1.3616936e-09  9.4781736e-09   -6.4389253e-11  -2.887144e-11   2.4195617e-09   1.1460347e-08  
1.6666667      3.5722519e-07   3.294218e-06    7.588684e-09    -2.106529e-11   2.9466356e-07   0               7.588684e-09    2.106529e-11    3.5722519e-07   -3.294218e-06   5.6467655e-08   -5.8210518e-09  7.250927e-10    1.3593428e-08   1.4565106e-08   -4.4459737e-09  0               7.3854369e-09   -1.4565106e-08  -4.4459737e-09  -7.250927e-10   1.3593428e-08   -5.6467655e-08  -5.8210518e-09  4.0360626e-09   -1.7686288e-08  -1.1834815e-10  6.450033e-11    -2.2784156e-09  -1.4434668e-08  -3.2121919e-11  -8.1848343e-11  8.0636953e-09   0               -3.2121919e-11  8.1848343e-11   -2.2784156e-09  1.4434668e-08   -1.1834815e-10  -6.450033e-11   4.0360626e-09   1.7686288e-08  
1.6666667      5.2552119e-07   4.3685943e-06   1.1034189e-08   -4.7597429e-11  4.3370261e-07   0               1.1034189e-08   4.7597429e-11   5.2552119e-07   -4.3685943e-06  8.2526845e-08   -9.4488478e-09  1.28466e-09     2.1682536e-08   2.130597e-08    -7.171857e-09   0               1.1828082e-08   -2.130597e-08   -7.171857e-09   -1.28466e-09    2.1682536e-08   -8.2526845e-08  -9.4488478e-09  7.0700254e-09   -2.8442295e-08  -2.2454148e-10  1.4154828e-10   -4.0491372e-09  -2.3055195e-08  -9.3936612e-11  -1.7258313e-10  1.4244231e-08   0               -9.3936612e-11  1.7258313e-10   -4.0491372e-09  2.3055195e-08   -2.2454148e-10  -1.4154828e-10  7.0700254e-09   2.8442295e-08  
1.6666667      8.0420124e-07   5.9649051e-06   1.6692015e-08   -8.8102281e-11  6.6418093e-07   0               1.6692015e-08   8.8102281e-11   8.0420124e-07   -5.9649051e-06  1.2548295e-07   -1.6087281e-08  2.4696011e-09   3.6875734e-08   3.2390399e-08   -1.2186896e-08  0               1.9896177e-08   -3.2390399e-08  -1.2186896e-08  -2.4696011e-09  3.6875734e-08   -1.2548295e-07  -1.6087281e-08  1.3147417e-08   -4.8086684e-08  -4.1167147e-10  2.4939477e-10   -7.6977218e-09  -3.9310696e-08  -1.6543209e-10  -3.179846e-10   2.6706697e-08   0               -1.6543209e-10  3.179846e-10    -7.6977218e-09  3.9310696e-08   -4.1167147e-10  -2.4939477e-10  1.3147417e-08   4.8086684e-08  
1.6666667      1.2922718e-06   8.4440361e-06   2.6518334e-08   -1.5718255e-10  1.0682045e-06   0               2.6518334e-08   1.5718255e-10   1.2922718e-06   -8.4440361e-06  2.0038732e-07   -2.9125366e-08  4.8497721e-09   6.5109526e-08   5.1712194e-08   -2.2044694e-08  0               3.5551622e-08   -5.1712194e-08  -2.2044694e-08  -4.8497721e-09  6.5109526e-08   -2.0038732e-07  -2.9125366e-08  2.6325015e-08   -8.6480949e-08  -7.6074349e-10  4.8189334e-10   -1.5464239e-08  -6.9519745e-08  -3.0777712e-10  -5.9797827e-10  5.3915451e-08   0               -3.0777712e-10  5.9797827e-10   -1.5464239e-08  6.9519745e-08   -7.6074349e-10  -4.8189334e-10  2.6325015e-08   8.6480949e-08  
1.6666667      2.2081483e-06   1.2507076e-05   4.4625237e-08   -3.6913798e-10  1.827912e-06    0               4.4625237e-08   3.6913798e-10   2.2081483e-06   -1.2507076e-05  3.405235e-07    -5.710061e-08   1.0931746e-08   1.2617998e-07   8.787826e-08    -4.297233e-08   0               6.8570272e-08   -8.787826e-08   -4.297233e-08   -1.0931746e-08  1.2617998e-07   -3.405235e-07   -5.710061e-08   5.7875607e-08   -1.682117e-07   -1.7690082e-09  1.1644399e-09   -3.4632054e-08  -1.3512683e-07  -7.1569261e-10  -1.350339e-09   1.1951519e-07   0               -7.1569261e-10  1.350339e-09    -3.4632054e-08  1.3512683e-07   -1.7690082e-09  -1.1644399e-09  5.7875607e-08   1.682117e-07   
1.6666667      4.0889978e-06   1.9650748e-05   8.1569147e-08   -9.0099963e-10  3.3918735e-06   0               8.1569147e-08   9.0099963e-10   4.0889978e-06   -1.9650748e-05  6.2776884e-07   -1.2373428e-07  2.7020935e-08   2.6800242e-07   1.6236915e-07   -9.2583989e-08  0               1.4610601e-07   -1.6236915e-07  -9.2583989e-08  -2.7020935e-08  2.6800242e-07   -6.2776884e-07  -1.2373428e-07  1.4398088e-07   -3.6258509e-07  -3.8342362e-09  2.9519464e-09   -8.6736524e-08  -2.8783844e-07  -2.1460521e-09  -3.5870818e-09  2.9966462e-07   0               -2.1460521e-09  3.5870818e-09   -8.6736524e-08  2.8783844e-07   -3.8342362e-09  -2.9519464e-09  1.4398088e-07   3.6258509e-07  
1.6666667      8.4435009e-06   3.3433169e-05   1.6441582e-07   -2.6070666e-09  7.0294012e-06   0               1.6441582e-07   2.6070666e-09   8.4435009e-06   -3.3433169e-05  1.2928725e-06   -3.087793e-07   8.0051846e-08   6.5496745e-07   3.3459893e-07   -2.293314e-07   0               3.5890239e-07   -3.3459893e-07  -2.293314e-07   -8.0051846e-08  6.5496745e-07   -1.2928725e-06  -3.087793e-07   4.2278454e-07   -9.0422305e-07  -1.3152251e-08  1.0084879e-08   -2.5515338e-07  -7.0786092e-07  -4.7030632e-09  -8.7280137e-09  8.8415581e-07   0               -4.7030632e-09  8.7280137e-09   -2.5515338e-07  7.0786092e-07   -1.3152251e-08  -1.0084879e-08  4.2278454e-07   9.0422305e-07  
2.0833333      7.7415616e-08   1.0849688e-06   1.7237906e-09   -3.8839992e-12  6.3782916e-08   0               1.7237906e-09   3.8839992e-12   7.7415616e-08   -1.0849688e-06  1.2738106e-08   -8.6484768e-10  7.1099557e-11   2.121063e-09    3.2905528e-09   -6.5976785e-10  0               1.1538611e-09   -3.2905528e-09  -6.5976785e-10  -7.1099557e-11  2.121063e-09    -1.2738106e-08  -8.6484768e-10  4.4888607e-10   -2.7421795e-09  -1.6022085e-11  1.0050035e-11   -2.3092773e-10  -2.2463908e-09  -8.8143486e-12  -1.3320875e-11  8.601879e-10    0               -8.8143486e-12  1.3320875e-11   -2.3092773e-10  2.2463908e-09   -1.6022085e-11  -1.0050035e-11  4.4888607e-10   2.7421795e-09  
2.0833333      1.0087779e-07   1.3148523e-06   2.2279074e-09   -3.580947e-12   8.3127103e-08   0               2.2279074e-09   3.580947e-12    1.0087779e-07   -1.3148523e-06  1.6478236e-08   -1.2010885e-09  1.084928e-10    2.9234379e-09   4.2524421e-09   -9.2069916e-10  0               1.5892483e-09   -4.2524421e-09  -9.2069916e-10  -1.084928e-10   2.9234379e-09   -1.6478236e-08  -1.2010885e-09  6.5481899e-10   -3.7851015e-09  -2.0672071e-11  1.1253918e-11   -3.4566908e-10  -3.0986557e-09  -5.5960045e-12  -1.3698772e-11  1.2650134e-09   0               -5.5960045e-12  1.3698772e-11   -3.4566908e-10  3.0986557e-09   -2.0672071e-11  -1.1253918e-11  6.5481899e-10   3.7851015e-09  
2.0833333      1.3378186e-07   1.6145159e-06   2.9270686e-09   -5.4560716e-12  1.1026358e-07   0               2.9270686e-09   5.4560716e-12   1.3378186e-07   -1.6145159e-06  2.1698767e-08   -1.7074757e-09  1.6861261e-10   4.1191857e-09   5.5994339e-09   -1.3078846e-09  0               2.2373408e-09   -5.5994339e-09  -1.3078846e-09  -1.6861261e-10  4.1191857e-09   -2.1698767e-08  -1.7074757e-09  9.809656e-10    -5.3420789e-09  -2.9573313e-11  1.5807833e-11   -5.3007384e-10  -4.3709589e-09  -8.2079437e-12  -2.0568988e-11  1.9094858e-09   0               -8.2079437e-12  2.0568988e-11   -5.3007384e-10  4.3709589e-09   -2.9573313e-11  -1.5807833e-11  9.809656e-10    5.3420789e-09  
2.0833333      1.8103691e-07   2.0125755e-06   3.9213787e-09   -9.8383627e-12  1.4924815e-07   0               3.9213787e-09   9.8383627e-12   1.8103691e-07   -2.0125755e-06  2.9163284e-08   -2.4937056e-09  2.6624404e-10   5.9372431e-09   7.527586e-09    -1.903302e-09   0               3.2299155e-09   -7.527586e-09   -1.903302e-09   -2.6624404e-10  5.9372431e-09   -2.9163284e-08  -2.4937056e-09  1.5148691e-09   -7.7343092e-09  -4.9275874e-11  2.9225928e-11   -8.3384325e-10  -6.3069442e-09  -1.7412856e-11  -3.5817396e-11  2.9739448e-09   0               -1.7412856e-11  3.5817396e-11   -8.3384325e-10  6.3069442e-09   -4.9275874e-11  -2.9225928e-11  1.5148691e-09   7.7343092e-09  
2.0833333      2.5077906e-07   2.552816e-06    5.3836489e-09   -1.1773865e-11  2.0681177e-07   0               5.3836489e-09   1.1773865e-11   2.5077906e-07   -2.552816e-06   4.0120655e-08   -3.7358422e-09  4.3797466e-10   8.9458975e-09   1.0348197e-08   -2.862736e-09   0               4.8006895e-09   -1.0348197e-08  -2.862736e-09   -4.3797466e-10  8.9458975e-09   -4.0120655e-08  -3.7358422e-09  2.4229834e-09   -1.1534269e-08  -6.4541417e-11  2.8966726e-11   -1.3610855e-09  -9.5218961e-09  -1.4395993e-11  -4.7028282e-11  4.7951882e-09   0               -1.4395993e-11  4.7028282e-11   -1.3610855e-09  9.5218961e-09   -6.4541417e-11  -2.8966726e-11  2.4229834e-09   1.1534269e-08  
2.0833333      3.5708325e-07   3.3051748e-06   7.5843002e-09   -2.0836338e-11  2.9458145e-07   0               7.5843002e-09   2.0836338e-11   3.5708325e-07   -3.3051748e-06  5.6760124e-08   -5.8179243e-09  7.1646222e-10   1.3614225e-08   1.4640545e-08   -4.4432238e-09  0               7.3834827e-09   -1.4640545e-08  -4.4432238e-09  -7.1646222e-10  1.3614225e-08   -5.6760124e-08  -5.8179243e-09  4.0427943e-09   -1.7809919e-08  -1.1866238e-10  6.4699183e-11   -2.2772893e-09  -1.4506992e-08  -3.2088502e-11  -8.2098904e-11  8.0665387e-09   0               -3.2088502e-11  8.2098904e-11   -2.2772893e-09  1.4506992e-08   -1.1866238e-10  -6.4699183e-11  4.0427943e-09   1.7809919e-08  
